"","date","week.id","month.id","key.daily","key.media","key.weekly","account","price","launch","size","brand","prod.code1","prod.code2","prod.code3","prod.code1.report","prod.code2.report","prod.code3.report","sales.POS.amount","KISS.nsk","KISS.pack","period","nth.day","promo.brand.per.day","analysis","location","promo.type","promo.detail","dc.rate","dc.amount","promo.count.non.dc","support.leaflet","support.other","on.pack","on.pack.cereal.related","on.pack.co.promotion","on.pack.daily.supplies","on.pack.kids.related","on.pack.sachet","on.pack.seasonal.goods","on.pack.diet.related","media.TV","media.CATV","media.radio","media.digital","post.dc.rate","post.1st.end","post.2nd.end","post.half.end","post.on.shelf","post.promo.count.non.dc","carryover.TV","carryover.CATV","carryover.radio","carryover.digital","sales.wo.carryover","key.SKU.account","promo.count.non.dc.boosted","any.promotion","base.sales","decompose.seasonal","decompose.trend","decompose.random","stl.seasonal","stl.trend","stl.remainder","promo.effect"
"1156",2012-04-01,170,"2012-04","2012-04-01 emart 201","Corn Frost 170","201 emart wk 170","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",48549900,NA,NA,"Additional","4","7","yes","back end (full)","discount","0.3",0.3,14564970,0,"no","NA","Water bottle","0","0","1","0","0","0","0",2346324.92,14933333.33,0,3240000,0.3,4,0,0,10,0,3236.845207,1590.938633,0,4227.763739,48540844.452421,"FF.600.emart",0,1,24236140.0021722,1.42495041288003,14106790.784185,1.20568949124303,4352741.90975132,11134270.8288649,-1380221.95443116,4.18171444383076
"1157",2012-04-02,170,"2012-04","2012-04-02 emart 201","Corn Frost 170","201 emart wk 170","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23698500,20652180,395,"Additional","5","7","yes","back end (full)","discount","0.3",0.3,7109550,0,"no","NA","Water bottle","0","0","1","0","0","0","0",2346324.92,14933333.33,0,3240000,0.3,4,0,0,10,0,6235.984227,3361.421247,0,9028.609135,23679873.985391,"FF.600.emart",0,1,11823212.9584451,0.920088426906853,14323845.4699189,0.897111279150506,4382488.32492776,11046664.412849,-1105307.26785793,1.1257591741034
"1158",2012-04-03,170,"2012-04","2012-04-03 emart 201","Corn Frost 170","201 emart wk 170","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23948600,11554764,221,"Additional","6","7","yes","back end (full)","discount","0.3",0.3,7184580,0,"no","NA","Water bottle","0","0","1","0","0","0","0",2346324.92,14933333.33,0,3240000,0.3,4,0,0,10,0,9306.85429,5201.703533,0,14119.57259,23919971.869587,"FF.600.emart",0,1,11943092.3301627,0.844981117157911,14442103.9383929,0.978676859485771,4218651.37886711,10959057.9968332,-735605.43730738,1.13031912886359
"1159",2012-04-04,170,"2012-04","2012-04-04 emart 201","Corn Frost 170","201 emart wk 170","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23405700,18613104,356,"Additional","7","7","yes","back end (full)","discount","0.3",0.3,7021710,0,"no","NA","Water bottle","0","0","1","0","0","0","0",2346324.92,14933333.33,0,3240000,0.3,4,0,0,10,0,12560.85335,7170.545002,0,19668.32269,23366300.278958,"FF.600.emart",0,1,11666647.5682908,0.789125714603371,14280745.0712954,1.03525900432476,4278656.31291657,10871451.5808174,-869362.822438518,1.07336951134941
"1160",2012-04-05,171,"2012-04","2012-04-05 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",21465900,12652728,242,"Regular","1","3","yes","1st end (full)","discount","0.3",0.3,6439770,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,7,0,0,6,1,15777.95112,9142.67801,0,25340.05698,21415639.31389,"FF.600.emart",0,1,10692694.7502161,0.816641927025053,13752344.5284082,0.952091640255787,4117884.06079627,10911590.1304927,-1277129.66288079,0.935878760822121
"1161",2012-04-06,171,"2012-04","2012-04-06 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",21905100,20861316,399,"Regular","2","3","yes","1st end (full)","discount","0.3",0.3,6571530,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,7,0,0,6,1,19439.07337,11397.5452,0,31919.73015,21842343.65128,"FF.600.emart",0,1,10905745.556752,0.835034455817943,13547422.7644003,0.964038284297344,3815359.98885267,10951728.680168,-1219665.90462034,0.968126643423677
"1162",2012-04-07,171,"2012-04","2012-04-07 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",37521100,38690160,740,"Regular","3","3","yes","1st end (full)","discount","0.3",0.3,11256330,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,7,0,0,6,1,22288.79648,13198.961,0,37351.51837,37448260.72415,"FF.600.emart",0,1,18697682.3330291,1.36917794560884,13193022.8571596,1.03510299961769,3644197.11289204,10991867.2298433,-1443041.48557574,2.79001259866112
"1163",2012-04-08,171,"2012-04","2012-04-08 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",41217700,NA,NA,"Regular","4","3","yes","1st end (full)","discount","0.3",0.3,12365310,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,7,0,0,6,1,25690.64138,15347.80721,0,43888.67763,41132772.87378,"FF.600.emart",0,1,20537336.2019614,1.42495041288003,14098586.8055587,1.02227744427352,4200403.87337316,11080733.074453,-1182550.14226744,3.25907264310614
"1164",2012-04-09,171,"2012-04","2012-04-09 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",20904700,19763352,378,"Regular","5","3","yes","1st end (full)","discount","0.3",0.3,6271410,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,7,0,0,6,1,29255.85759,17618.58227,0,50914.3607,20806911.19944,"FF.600.emart",0,1,10388760.6103903,0.920088426906853,14305636.2342561,0.789272539920813,3277431.56388951,11169598.9190626,-141394.248696016,0.867393027876966
"1165",2012-04-10,171,"2012-04","2012-04-10 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",19062500,16155756,309,"Regular","6","3","yes","1st end (full)","discount","0.3",0.3,5718750,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,3,0,0,6,1,32894.62293,19959.04106,0,58291.39092,18951354.94509,"FF.600.emart",0,1,9462292.97947763,0.844981117157911,14443217.0530277,0.77532796593461,2846065.11700643,11258464.7636723,338687.172349051,0.708362215793295
"1166",2012-04-11,171,"2012-04","2012-04-11 emart 201","Corn Frost 171","201 emart wk 171","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",36185200,41042940,785,"Regular","7","3","yes","1st end (full)","discount","0.3",0.3,10855560,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.3,3,0,0,6,1,36039.01778,22023.0968,0,65009.33929,36062128.54613,"FF.600.emart",0,1,18005595.2070843,0.789125714603371,14578826.5931582,1.56508783716273,2326161.46451731,11317703.0940909,934962.034549922,1.8917089072854
"1167",2012-04-12,172,"2012-04","2012-04-12 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24454900,14900940,285,"Regular","8","3","yes","1st end (full)","discount","0.3",0.3,7336470,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,39542.84692,24329.88488,0,72595.72831,24318431.53989,"FF.600.emart",0,1,12142040.7510982,0.816641927025053,14890186.3253183,0.9985271565506,2256297.17869091,11376941.4245096,1256947.72211779,1.07868381954474
"1168",2012-04-13,172,"2012-04","2012-04-13 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23918100,17410572,333,"Regular","9","3","yes","1st end (full)","discount","0.3",0.3,7175430,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,42120.83151,26087.93076,0,78691.59448,23771199.64325,"FF.600.emart",0,1,11868811.2881534,0.835034455817943,15282276.4491499,0.930068160188454,2712512.26209162,11436179.7549283,1133584.43213,1.0384168942629
"1169",2012-04-14,172,"2012-04","2012-04-14 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",39509700,43395720,830,"Regular","10","3","yes","1st end (full)","discount","0.3",0.3,11852910,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,45460.49562,28338.0422,0,86421.6845,39349479.77768,"FF.600.emart",0,1,19646949.1139421,1.36917794560884,15690012.1102795,0.914559460346141,2406655.45240449,11424998.4740277,1858358.18384725,2.84101451726282
"1170",2012-04-15,172,"2012-04","2012-04-15 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",45670700,NA,NA,"Regular","11","3","yes","1st end (full)","discount","0.3",0.3,13701210,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,48496.42351,30420.94049,0,93807.61851,45497975.01749,"FF.600.emart",0,1,22716854.3270825,1.42495041288003,14620590.3324752,1.09039420115107,1698067.98708438,11413817.1931272,1508705.15226367,3.64968073816893
"1171",2012-04-16,172,"2012-04","2012-04-16 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",26486200,20704464,396,"Regular","12","3","yes","1st end (full)","discount","0.3",0.3,7945860,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,50638.25804,31960.24522,0,99663.95673,26303937.54001,"FF.600.emart",0,1,13133391.4772115,0.920088426906853,13918091.7187597,1.02557547681903,911412.540076431,11402635.9122266,1604043.26645666,1.27592446410559
"1172",2012-04-17,172,"2012-04","2012-04-17 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24863600,18403968,352,"Regular","13","3","yes","1st end (full)","discount","0.3",0.3,7459080,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,53847.4541,34190.83715,0,107833.0705,24667728.63825,"FF.600.emart",0,1,12316442.6073844,0.844981117157911,13244134.9546976,1.10056243748315,786411.542468265,11309441.4736048,1148281.93862452,1.12904796289071
"1173",2012-04-18,172,"2012-04","2012-04-18 emart 201","Corn Frost 172","201 emart wk 172","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",21270700,13646124,261,"Regular","14","3","yes","1st end (full)","discount","0.3",0.3,6381210,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.225,4,0,0,0,0,54852.38362,35034.9405,0,111766.9045,21069045.77138,"FF.600.emart",0,1,10519642.7624545,0.789125714603371,12404589.3638184,1.07466326580675,166646.973086701,11216247.0349829,1021695.35574871,0.859605821794864
"1174",2012-04-19,173,"2012-04","2012-04-19 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14676600,13384704,256,"Additional","1","6","yes","on shelf","discount","0.3",0.3,4402980,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,55725.6867,35799.26436,0,115535.7639,14469539.28504,"FF.600.emart",0,1,7224550.45508935,0.816641927025053,10912264.803188,0.810707627385511,-564512.636621143,11123052.5963611,353724.843448026,0.395433153515618
"1175",2012-04-20,173,"2012-04","2012-04-20 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14536300,15266928,292,"Additional","2","6","yes","on shelf","discount","0.3",0.3,4360890,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,56936.2141,36785.33204,0,120119.9527,14322458.50116,"FF.600.emart",0,1,7151113.93971849,0.835034455817943,10368364.802214,0.825960032427237,-713292.935052947,10981401.2002177,100256.537049297,0.391808560128824
"1176",2012-04-21,173,"2012-04","2012-04-21 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",27803800,26298852,503,"Additional","3","6","yes","on shelf","discount","0.3",0.3,8341140,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,59153.06174,38431.56926,0,126999.4839,27579215.8851,"FF.600.emart",0,1,13770129.9777877,1.36917794560884,9651050.49015065,1.04208598940182,-707917.72818521,10839749.8040742,-480781.58573838,1.6089057862925
"1177",2012-04-22,173,"2012-04","2012-04-22 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24808700,NA,NA,"Additional","4","6","yes","on shelf","discount","0.3",0.3,7442610,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,60656.71848,39625.44599,0,132539.346,24575878.48953,"FF.600.emart",0,1,12270582.40267,1.42495041288003,9132920.53171531,0.942878528623627,-540283.19244902,10698098.4079308,-1024894.68376647,1.24293995793328
"1178",2012-04-23,173,"2012-04","2012-04-23 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",18903900,13071000,250,"Additional","5","6","yes","on shelf","discount","0.3",0.3,5671170,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,58061.51476,38135.46608,0,129136.4086,18678566.61056,"FF.600.emart",0,1,9326091.47039369,0.920088426906853,9271129.87045444,1.09329519120365,-247944.71993995,10587318.7003338,-1068244.10993945,0.776693698991381
"1179",2012-04-24,173,"2012-04","2012-04-24 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14853500,10822788,207,"Additional","6","6","yes","on shelf","discount","0.3",0.3,4456050,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,61759.5016,40780.42549,0,139836.8634,14611123.20951,"FF.600.emart",0,1,7295242.42294078,0.844981117157911,9350800.73064422,0.923302310254524,-111048.879402924,10476538.9927369,-1014689.38268973,0.46446128680452
"1180",2012-04-25,173,"2012-04","2012-04-25 emart 201","Corn Frost 173","201 emart wk 173","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14054400,11711616,224,"Additional","7","6","yes","on shelf","discount","0.3",0.3,4216320,0,"no","NA","Water bottle","0","0","1","0","0","0","0",4129608.933,26133333.33,0,5670000,0.192,6,0,0,4,3,62842.68064,41713.081,0,144878.4737,13804965.76466,"FF.600.emart",0,1,6892733.05340707,0.789125714603371,9091192.93627744,0.96078096213569,-320670.492804185,10365759.2851399,-953895.856058287,0.428226627431207
"1181",2012-04-26,174,"2012-04","2012-04-26 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",16671300,10561368,202,"Additional","8","6","yes","on shelf","discount","0.3",0.3,5001390,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,65776.26187,43885.33122,0,154431.4037,16407207.00321,"FF.600.emart",0,1,8192015.82626328,0.816641927025053,9162627.69740224,1.09481079035874,-260394.528342035,10353161.5334979,-930139.307753596,0.627271959491995
"1182",2012-04-27,174,"2012-04","2012-04-27 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",15707500,12966432,248,"Additional","9","6","yes","on shelf","discount","0.3",0.3,4712250,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,65992.64333,44252.94032,0,157826.1411,15439428.27525,"FF.600.emart",0,1,7708809.96104697,0.835034455817943,9073897.71421034,1.01739374703004,-46291.0853092471,10340563.7818558,-1220374.98233625,0.549501952131395
"1183",2012-04-28,174,"2012-04","2012-04-28 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",24217000,58087524,1111,"Additional","10","6","yes","on shelf","discount","0.3",0.3,7265100,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,67490.90414,45483.37854,0,164459.9971,23939565.72022,"FF.600.emart",0,1,11952875.4172202,1.36917794560884,9615328.75747149,0.907921624693996,563029.123794266,10327966.0302138,-1275666.39653658,1.29901879628407
"1184",2012-04-29,174,"2012-04","2012-04-29 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",25851800,NA,NA,"Additional","11","6","yes","on shelf","discount","0.3",0.3,7755540,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,65953.71162,44665.52381,0,163800.9883,25577379.77627,"FF.600.emart",0,1,12770625.7305437,1.42495041288003,10099382.4573664,0.887396285923534,701273.259908739,10419554.3768502,-1021445.17939253,1.46741042977505
"1185",2012-04-30,174,"2012-04","2012-04-30 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",17714400,20077056,384,"Additional","12","6","yes","on shelf","discount","0.3",0.3,5314320,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,66521.21156,45178.49158,0,168110.5813,17434589.71556,"FF.600.emart",0,1,8704981.5880504,0.920088426906853,10309209.9131547,0.917725725874577,184338.715329614,10511142.7234865,-386271.525661469,0.679566713999942
"1186",2012-05-01,174,"2012-05","2012-05-01 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",22484600,993396,19,"Additional","13","6","yes","on shelf","discount","0.3",0.3,6745380,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,68748.38218,44734.8589,0,169236.921,22201879.83792,"FF.600.emart",0,1,11085259.7257688,0.844981117157911,10479554.4333727,1.2518608314594,264111.302536188,10602731.0701229,-387287.939286396,1.05537832212354
"1187",2012-05-02,174,"2012-05","2012-05-02 emart 201","Corn Frost 174","201 emart wk 174","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",20886400,23893788,457,"Additional","14","6","yes","on shelf","discount","0.3",0.3,6265920,0,"no","NA","Water bottle","0","0","1","0","0","0","0",5281031.247,25247311.83,0,5520967.742,0.2325,10,0,0,6,5,73570.77716,45801.48299,0,175724.4042,20591303.33565,"FF.600.emart",0,1,10281108.9526712,0.789125714603371,10934669.6619182,1.19148368100337,292838.135160633,10771347.3730384,-129515.846280867,0.88583161661686
"1188",2012-05-03,175,"2012-05","2012-05-03 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",19648100,14691804,281,"Regular","1","5","yes","1st end (full)","discount","0.3",0.3,5894430,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,76605.11744,45591.83878,0,176956.4217,19348946.62208,"FF.600.emart",0,1,9660808.01678138,0.816641927025053,11310764.1001289,1.04589920725805,138026.856280161,10939963.6759539,232773.567894796,0.77744820434818
"1189",2012-05-04,175,"2012-05","2012-05-04 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",18129200,21906996,419,"Regular","2","5","yes","1st end (full)","discount","0.3",0.3,5438760,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,79427.46547,45181.52192,0,176966.1017,17827624.91091,"FF.600.emart",0,1,8901221.60257302,0.835034455817943,11364448.7357906,0.937987051789795,-96588.1217376462,11108579.9788694,352456.878658783,0.642824032363847
"1190",2012-05-05,175,"2012-05","2012-05-05 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",30622000,39108432,748,"Regular","3","5","yes","1st end (full)","discount","0.3",0.3,9186600,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,81835.81998,44504.20356,0,175468.3561,30320191.62036,"FF.600.emart",0,1,15138682.0170386,1.36917794560884,10960976.9980747,1.00873921735996,-815397.620262839,11191712.0962127,584662.522124864,1.83468034537602
"1191",2012-05-06,175,"2012-05","2012-05-06 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",31152700,NA,NA,"Regular","4","5","yes","1st end (full)","discount","0.3",0.3,9345810,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,84516.34106,43968.13154,0,174065.7737,30850149.7537,"FF.600.emart",0,1,15403286.7980186,1.42495041288003,10662789.6504971,1.01377787416088,-1217145.76547611,11274844.213556,605091.20241724,1.86845565837985
"1192",2012-05-07,175,"2012-05","2012-05-07 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",18495200,18299400,350,"Regular","5","5","yes","1st end (full)","discount","0.3",0.3,5548560,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,88627.42425,44148.18716,0,175186.6506,18187237.73799,"FF.600.emart",0,1,9080774.0376822,0.920088426906853,10912312.384175,0.904433231052483,-1186251.10555381,11357976.3308993,740587.158829527,0.626751411707164
"1193",2012-05-08,175,"2012-05","2012-05-08 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",16854300,13175568,252,"Regular","6","5","yes","1st end (full)","discount","0.3",0.3,5056290,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,91508.66576,43699.04411,0,173806.7786,16545285.51153,"FF.600.emart",0,1,8260957.56175812,0.844981117157911,11301700.6064976,0.865046770366294,-777124.079283875,11299979.5786939,778845.107087599,0.523217451530142
"1194",2012-05-09,175,"2012-05","2012-05-09 emart 201","Corn Frost 175","201 emart wk 175","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",16726200,22848108,437,"Regular","7","5","yes","1st end (full)","discount","0.3",0.3,5017860,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.288888888888889,7,0,0,2,1,95991.04397,44005.95425,0,175427.5714,16410775.43038,"FF.600.emart",0,1,8193797.51962802,0.789125714603371,12172142.0912442,0.85304515103869,-302142.629973832,11241982.8264885,1232301.8947295,0.529227295011404
"1195",2012-05-10,176,"2012-05","2012-05-10 emart 201","Corn Frost 176","201 emart wk 176","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23173900,9254268,177,"Regular","8","5","yes","1st end (full)","discount","0.3",0.3,6952170,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.3,0,0,0,1,0,102031.7741,44974.25313,0,179687.7511,22847206.22167,"FF.600.emart",0,1,11407467.1525265,0.816641927025053,11964098.6346404,1.16755559391485,151306.236284607,11183986.0742831,628806.324072737,1.00137294334995
"1196",2012-05-11,176,"2012-05","2012-05-11 emart 201","Corn Frost 176","201 emart wk 176","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",23613100,14378100,275,"Regular","9","5","yes","1st end (full)","discount","0.3",0.3,7083930,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.3,0,0,0,1,0,104447.317,44341.09432,0,177540.4644,23286771.12428,"FF.600.emart",0,1,11626939.1588312,0.835034455817943,12728796.7778708,1.09388999724469,-1299891.87701507,11036385.7051422,2992302.94974362,1.06463995405869
"1197",2012-05-12,176,"2012-05","2012-05-12 emart 201","Corn Frost 176","201 emart wk 176","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",42852500,28181076,539,"Regular","10","5","yes","1st end (full)","discount","0.3",0.3,12855750,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.3,0,0,0,1,0,107725.1575,44124.89209,0,177040.0883,42523609.86211,"FF.600.emart",0,1,21231772.4102644,1.36917794560884,13308277.8513567,1.16521078484103,-1057067.04986956,10888785.3360014,3476559.56522493,3.47235667568768
"1198",2012-05-13,176,"2012-05","2012-05-13 emart 201","Corn Frost 176","201 emart wk 176","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",28261300,NA,NA,"Regular","11","5","yes","1st end (full)","discount","0.3",0.3,8478390,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.3,0,0,0,1,0,109743.2025,43452.27874,0,174683.0666,27933421.45216,"FF.600.emart",0,1,13946982.6017924,1.42495041288003,13462207.7891961,0.727049898286835,202021.75194582,10741184.9668605,2519001.07038979,1.67522854478343
"1199",2012-05-14,176,"2012-05","2012-05-14 emart 201","Corn Frost 176","201 emart wk 176","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",29243400,17149152,328,"Regular","12","5","yes","1st end (full)","discount","0.3",0.3,8773020,0,"no","NA","Shaker","0","0","1","0","0","0","0",8159587.032,23032258.06,0,5148387.097,0.3,0,0,0,1,0,114498.7694,43907.77164,0,176838.3083,28908155.15066,"FF.600.emart",0,1,14433661.0402946,0.920088426906853,12761250.5229666,1.22928816206349,494271.559311959,10531619.3338503,1735359.62980437,1.67898043005741
